,Date_UTC,Time_UTC,Date_Local,Time_Local,Time_Since_Previous_Report,Voyage_Number,Voyage_From,Voyage_To,Event,Cargo_Mt,Cargo_Capacity_Usage,Distance,Mode,ME_1_Average_Load,Latitude_Degree,Latitude_North_South,Longitude_Degree,Longitude_East_West,Boiler_Consumption,Boiler_Consumption_MGO,Boiler_Consumption_HFO,ME_Consumption,ME_Consumption_MGO,ME_Consumption_HFO,AE_Consumption_MGO,AE_Consumption_HFO,ME_calculated_SFOC,ME_1_Running_Hours,AE_calculated_SFOC,CO2_Emitted,NOX_Emitted,SOX_Emitted,IMO
2244,2021-02-01,20:00,2021-02-02,04:00,16.0,,CNNGB,BRSSZ,BeginFuelChangeOver,0.0,0.0,220.0,Sailing,10000.0,3.0,North,100.0,East,0.0,0.0,0.0,31.5,31.5,0.0,2.8,0.0,196.8789,16.0,230.2677,109.9658,2.8109,0.0398,vessel_2
2245,2021-02-02,02:00,2021-02-02,10:00,6.0,,CNNGB,BRSSZ,EndFuelChangeOver,0.0,0.0,77.0,Sailing,10000.0,4.0,North,99.0,East,0.0,0.0,0.0,11.5,0.0,11.5,0.0,1.1,181.7952,6.0,228.804,39.2364,1.0985,0.126,vessel_2
2247,2021-02-02,04:00,2021-02-02,12:00,2.0,,CNNGB,BRSSZ,NoonSea,0.0,0.0,30.0,Sailing,10000.0,4.0,North,99.0,East,0.0,0.0,0.0,4.2,0.0,4.2,0.0,0.5,199.1843,2.0,312.0055,14.6358,0.4097,0.047,vessel_2
2249,2021-02-03,05:00,2021-02-03,12:00,25.0,,CNNGB,BRSSZ,NoonSea,0.0,0.0,318.0,Sailing,9200.0,6.0,North,94.0,East,0.0,0.0,0.0,45.1,0.0,45.1,0.0,4.6,185.9878,25.0,226.6537,154.7658,4.3328,0.497,vessel_2
2251,2021-02-04,05:00,2021-02-04,12:00,24.0,,CNNGB,BRSSZ,NoonSea,0.0,0.0,301.0,Sailing,9800.0,3.0,North,91.0,East,0.0,0.0,0.0,46.1,0.0,46.1,0.0,4.5,185.9086,24.0,228.004,157.5684,4.4113,0.506,vessel_2
2253,2021-02-05,06:00,2021-02-05,12:00,25.0,,CNNGB,BRSSZ,NoonSea,0.0,0.0,321.0,Sailing,9700.0,0.0,South,87.0,East,0.0,0.0,0.0,47.2,0.0,47.2,0.0,4.6,184.6146,25.0,226.6537,161.3052,4.5159,0.518,vessel_2
2255,2021-02-06,06:00,2021-02-06,12:00,24.0,,CNNGB,BRSSZ,NoonSea,0.0,0.0,304.0,Sailing,11100.0,3.0,South,83.0,East,0.0,0.0,0.0,52.2,0.0,52.2,0.0,4.6,185.8541,24.0,227.244,176.8752,4.9518,0.568,vessel_2
2257,2021-02-07,06:00,2021-02-07,12:00,24.0,,CNNGB,BRSSZ,NoonSea,0.0,0.0,313.0,Sailing,13500.0,7.0,South,79.0,East,0.0,0.0,0.0,63.6,0.0,63.6,0.0,4.6,186.1864,24.0,227.244,212.3748,5.9457,0.682,vessel_2
2259,2021-02-08,07:00,2021-02-08,12:00,25.0,,CNNGB,BRSSZ,NoonSea,0.0,0.0,328.0,Sailing,13600.0,11.0,South,75.0,East,0.0,0.0,0.0,66.8,0.0,66.8,0.0,4.7,186.3517,25.0,225.7182,222.651,6.2334,0.715,vessel_2
2261,2021-02-09,07:00,2021-02-09,12:00,24.0,,CNNGB,BRSSZ,NoonSea,0.0,0.0,318.0,Sailing,11600.0,13.0,South,70.0,East,0.0,0.0,0.0,31.568,0.0,54.4,0.0,4.6,185.3384,24.0,227.244,183.726,5.1436,0.59,vessel_2
2263,2021-02-10,07:00,2021-02-10,12:00,24.0,,CNNGB,BRSSZ,NoonSea,0.0,0.0,318.0,Sailing,11600.0,15.0,South,65.0,East,0.0,0.0,0.0,54.6,0.0,54.6,0.0,4.6,186.0198,24.0,227.244,184.3488,5.1611,0.592,vessel_2
2265,2021-02-11,08:00,2021-02-11,12:00,25.0,,CNNGB,BRSSZ,NoonSea,0.0,0.0,330.0,Sailing,10300.0,18.0,South,60.0,East,0.0,0.0,0.0,50.3,0.0,50.3,0.0,4.6,185.2791,25.0,226.6537,170.9586,4.7862,0.549,vessel_2
2267,2021-02-12,08:00,2021-02-12,12:00,24.0,,CNNGB,BRSSZ,NoonSea,0.0,0.0,307.0,Sailing,10300.0,20.0,South,55.0,East,0.0,0.0,0.0,48.1,0.0,48.1,0.0,4.6,184.5578,24.0,227.244,164.1078,4.5944,0.527,vessel_2
2269,2021-02-13,08:00,2021-02-13,12:00,24.0,,CNNGB,BRSSZ,NoonSea,0.0,0.0,304.0,Sailing,11000.0,23.0,South,51.0,East,0.0,0.0,0.0,51.5,0.0,51.5,0.0,4.5,185.0287,24.0,228.004,174.384,4.8821,0.56,vessel_2
2271,2021-02-14,09:00,2021-02-14,12:00,25.0,,CNNGB,BRSSZ,NoonSea,0.0,0.0,336.0,Sailing,11100.0,26.0,South,46.0,East,0.0,0.0,0.0,54.3,0.0,54.3,0.0,4.6,185.5977,25.0,226.6537,183.4146,5.1349,0.589,vessel_2
2273,2021-02-15,09:00,2021-02-15,12:00,24.0,,CNNGB,BRSSZ,NoonSea,0.0,0.0,319.0,Sailing,11000.0,28.0,South,40.0,East,0.0,0.0,0.0,52.2,0.0,52.2,0.0,4.6,187.5437,24.0,227.244,176.8752,4.9518,0.568,vessel_2
2275,2021-02-16,09:00,2021-02-16,12:00,24.0,,CNNGB,BRSSZ,NoonSea,0.0,0.0,313.0,Sailing,11500.0,30.0,South,35.0,East,0.0,0.0,0.0,53.9,0.0,53.9,0.0,4.5,185.2318,24.0,228.004,181.8576,5.0913,0.584,vessel_2
2277,2021-02-17,10:00,2021-02-17,12:00,25.0,,CNNGB,BRSSZ,NoonSea,0.0,0.0,310.0,Sailing,12000.0,32.0,South,29.0,East,0.0,0.0,0.0,59.0,0.0,59.0,0.0,4.8,186.5377,25.0,227.6392,198.6732,5.5621,0.638,vessel_2
2279,2021-02-18,10:00,2021-02-18,12:00,24.0,,CNNGB,BRSSZ,NoonSea,0.0,0.0,329.0,Sailing,10700.0,34.0,South,23.0,East,0.0,0.0,0.0,50.2,0.0,50.2,0.0,4.7,185.4148,24.0,226.521,170.9586,4.7862,0.549,vessel_2
2281,2021-02-19,10:00,2021-02-19,12:00,24.0,,CNNGB,BRSSZ,NoonSea,0.0,0.0,280.0,Sailing,9800.0,35.0,South,18.0,East,0.0,0.0,0.0,45.8,0.0,45.8,0.0,4.6,184.6987,24.0,227.244,156.9456,4.3939,0.504,vessel_2
2283,2021-02-20,11:00,2021-02-20,12:00,25.0,,CNNGB,BRSSZ,NoonSea,0.0,0.0,302.0,Sailing,9700.0,33.0,South,12.0,East,0.0,0.0,0.0,47.7,0.0,47.7,0.0,4.7,186.5703,25.0,225.7182,163.1736,4.5682,0.524,vessel_2
2285,2021-02-21,11:00,2021-02-21,12:00,24.0,,CNNGB,BRSSZ,NoonSea,0.0,0.0,287.0,Sailing,9700.0,32.0,South,7.0,East,0.0,0.0,0.0,45.5,0.0,45.5,0.0,4.8,185.3806,24.0,225.8325,156.6342,4.3852,0.503,vessel_2
2287,2021-02-22,12:00,2021-02-22,12:00,25.0,,CNNGB,BRSSZ,NoonSea,0.0,0.0,302.0,Sailing,8900.0,31.0,South,1.0,East,0.0,0.0,0.0,43.4,0.0,43.4,0.0,4.8,185.0101,25.0,227.6392,150.0948,4.2021,0.482,vessel_2
2289,2021-02-23,12:00,2021-02-23,12:00,24.0,,CNNGB,BRSSZ,NoonSea,0.0,0.0,284.0,Sailing,8500.0,30.0,South,4.0,West,0.0,0.0,0.0,39.8,0.0,39.8,0.0,4.7,185.0498,24.0,226.521,138.573,3.8795,0.445,vessel_2
2291,2021-02-24,12:00,2021-02-24,12:00,24.0,,CNNGB,BRSSZ,NoonSea,0.0,0.0,289.0,Sailing,8300.0,29.0,South,9.0,West,0.0,0.0,0.0,39.1,0.0,39.1,0.0,4.7,186.1758,24.0,226.521,136.3932,3.8185,0.438,vessel_2
2293,2021-02-25,13:00,2021-02-25,12:00,25.0,,CNNGB,BRSSZ,NoonSea,0.0,0.0,294.0,Sailing,7872.0,28.0,South,14.0,West,0.0,0.0,0.0,40.4,0.0,40.4,0.0,4.8,194.7117,25.0,237.1242,140.7528,3.9405,0.452,vessel_2
2295,2021-02-26,13:00,2021-02-26,12:00,24.0,,CNNGB,BRSSZ,NoonSea,0.0,0.0,284.0,Sailing,8250.0,27.0,South,20.0,West,0.0,0.0,0.0,38.7,0.0,38.7,0.0,4.7,185.388,24.0,226.521,135.1476,3.7836,0.434,vessel_2
2297,2021-02-27,13:00,2021-02-27,12:00,24.0,,CNNGB,BRSSZ,NoonSea,0.0,0.0,282.0,Sailing,8300.0,26.0,South,25.0,West,0.0,0.0,0.0,39.2,0.0,39.2,0.0,4.7,186.6519,24.0,226.521,136.7046,3.8272,0.439,vessel_2
2299,2021-02-28,14:00,2021-02-28,12:00,25.0,,CNNGB,BRSSZ,NoonSea,0.0,0.0,295.0,Sailing,8900.0,26.0,South,30.0,West,0.0,0.0,0.0,43.8,0.0,43.8,0.0,4.9,186.7153,25.0,226.7138,151.6518,4.2457,0.487,vessel_2
2301,2021-03-01,14:00,2021-03-01,12:00,24.0,,CNNGB,BRSSZ,NoonSea,0.0,0.0,285.0,Sailing,8450.0,25.0,South,35.0,West,0.0,0.0,0.0,39.9,0.0,39.9,0.0,4.8,186.6125,24.0,225.8325,139.1958,3.8969,0.447,vessel_2
2303,2021-03-02,15:00,2021-03-02,12:00,25.0,,CNNGB,BRSSZ,NoonSea,0.0,0.0,293.0,Sailing,8350.0,24.0,South,41.0,West,0.0,0.0,0.0,40.9,0.0,40.9,0.0,5.0,185.8372,25.0,225.8325,142.9326,4.0016,0.459,vessel_2
2304,2021-03-02,22:00,2021-03-02,19:00,7.0,,CNNGB,BRSSZ,BeginFuelChangeOver,0.0,0.0,79.0,Sailing,7350.0,23.0,South,42.0,West,0.0,0.0,0.0,10.7,0.0,10.7,0.0,1.4,197.2578,7.0,225.8325,37.6794,1.0549,0.121,vessel_2
2305,2021-03-03,05:00,2021-03-03,02:00,7.0,,CNNGB,BRSSZ,EndFuelChangeOver,0.0,0.0,82.0,Sailing,7350.0,23.0,South,43.0,West,0.0,0.0,0.0,9.4,9.4,0.0,1.4,0.0,182.7053,7.0,238.1,34.6248,0.8851,0.0125,vessel_2
2306,2021-03-03,07:00,2021-03-03,04:00,2.0,,CNNGB,BRSSZ,EndOfSeaPassage,0.0,0.0,23.0,Sailing,7350.0,23.0,South,44.0,West,0.0,0.0,0.0,3.0,3.0,0.0,0.4,0.0,204.0857,2.0,238.1,10.9004,0.2786,0.0039,vessel_2
2307,2021-03-03,09:36,2021-03-03,06:36,2.6,,CNNGB,BRSSZ,StoppageArrival,0.0,0.0,18.0,Maneuvering,6000.0,23.0,South,44.0,West,0.3,0.3,0.0,2.2,2.2,0.0,0.5,0.0,183.337,2.0,234.5262,9.618,0.2213,0.0035,vessel_2
2310,2021-03-04,13:18,2021-03-04,10:18,0.8,15,CNNGB,BRSSZ,BeginOfSeaPassage,0.0,0.0,2.0,Maneuvering,2100.0,23.0,South,44.0,West,0.2,0.2,0.0,0.4,0.4,0.0,0.2,0.0,238.1,0.8,192.3115,2.5648,0.0492,0.0009,vessel_2
2311,2021-03-04,15:00,2021-03-04,12:00,1.7,15,CNNGB,BRSSZ,NoonSea,0.0,0.0,19.0,Sailing,6600.0,23.0,South,44.0,West,0.1,0.1,0.0,1.8,1.8,0.0,0.5,0.0,160.431,1.7,226.2488,7.6944,0.1885,0.0028,vessel_2
2312,2021-03-04,15:18,2021-03-04,12:18,0.3,15,CNNGB,BRSSZ,BeginFuelChangeOver,0.0,0.0,5.0,Sailing,4186.0,23.0,South,44.0,West,1.7,1.7,0.0,0.7,0.7,0.0,0.1,0.0,557.4247,0.3,564.6576,8.015,0.0656,0.0029,vessel_2
2313,2021-03-04,20:00,2021-03-04,17:00,4.7,15,CNNGB,BRSSZ,EndFuelChangeOver,0.0,0.0,60.0,Sailing,4186.0,24.0,South,45.0,West,2.3,0.0,2.3,8.2,0.0,8.2,0.0,0.9,395.3234,4.7,307.6651,35.4996,0.8092,0.114,vessel_2
2314,2021-03-05,01:00,2021-03-04,22:00,5.0,15,CNNGB,BRSSZ,EndOfSeaPassage,0.0,0.0,57.0,Sailing,4186.0,24.0,South,45.0,West,0.0,0.0,0.0,9.9,0.0,9.9,0.0,1.0,448.6439,5.0,321.3391,33.9426,0.9503,0.109,vessel_2
2315,2021-03-05,03:01,2021-03-05,00:01,2.0167,15,CNNGB,BRSSZ,StoppageArrival,0.0,0.0,16.0,Maneuvering,6000.0,24.0,South,46.0,West,0.0,0.0,0.0,3.2,0.0,3.2,0.0,0.3,306.5848,1.65,156.7763,10.899,0.3051,0.035,vessel_2
2316,2021-03-05,15:00,2021-03-05,12:00,11.9833,15,CNNGB,BRSSZ,NoonStoppage,0.0,0.0,15.0,Drifting,3999.9972,24.0,South,46.0,West,2.4,0.0,2.4,9.5,0.0,9.5,0.0,2.6,187.9845,11.9833,187.0859,45.153,1.0714,0.145,vessel_2
2317,2021-03-05,15:42,2021-03-05,12:42,0.7,15,BRSSZ,BRSSZ,Arrival,0.0,0.0,2.0,Drifting,5050.0,0.0,0,0.0,0,0.1,0.0,0.1,0.8,0.0,0.8,0.0,0.1,214.6527,0.7,147.2821,3.114,0.0792,0.01,vessel_2
2321,2021-03-07,10:30,2021-03-07,07:30,16.0,15,BRSSZ,BRSSZ,StoppageDeparture,65930.0,0.2196,6.0,Drifting,3093.75,25.0,South,46.0,West,2.9,0.0,2.9,10.0,0.0,10.0,0.0,4.0,191.6155,16.0,255.4873,52.6266,1.2405,0.169,vessel_2
2322,2021-03-07,13:54,2021-03-07,10:54,3.4,15,BRSSZ,BRSSZ,StoppageArrival,65930.0,0.2196,11.0,Maneuvering,2010.0,24.0,South,46.0,West,0.3,0.0,0.3,1.1,0.0,1.1,0.0,0.7,152.6699,3.4,216.9764,6.5394,0.159,0.021,vessel_2
2328,2021-03-11,15:00,2021-03-11,12:00,0.9,15,BRSSZ,BRSSZ,NoonRiver,65930.0,0.2196,0.5,Maneuvering,2250.0,24.0,South,46.0,West,0.2,0.0,0.2,0.8,0.0,0.8,0.0,0.3,374.7147,0.9,175.6475,4.0482,0.0973,0.013,vessel_2
2329,2021-03-11,18:42,2021-03-11,15:42,3.7,15,BRSSZ,BRSSZ,StoppageArrival,65930.0,0.2196,24.0,Maneuvering,5100.0,24.0,South,45.0,West,0.3,0.0,0.3,3.4,0.0,3.4,0.0,1.2,170.9003,3.7,205.0804,15.2586,0.4031,0.049,vessel_2
2331,2021-03-12,15:00,2021-03-12,12:00,6.0,15,BRSSZ,BRSSZ,NoonRiver,65930.0,0.2196,32.0,Maneuvering,4000.0,25.0,South,45.0,West,0.7,0.0,0.7,5.8,0.0,5.8,0.0,1.3,229.22,6.0,205.5076,24.2892,0.6238,0.078,vessel_2
2332,2021-03-12,16:24,2021-03-12,13:24,1.4,15,BRSSZ,SGSIN,Arrival,65930.0,0.2196,5.0,Maneuvering,1700.0,0.0,0,0.0,0,0.2,0.0,0.2,0.4,0.0,0.4,0.0,0.3,159.4112,1.4,203.2493,2.8026,0.0624,0.009,vessel_2
2334,2021-03-13,15:00,2021-03-13,12:00,0.8,15,BRSSZ,SGSIN,NoonRiver,270233.8,0.9,1.0,Maneuvering,700.0,25.0,South,46.0,West,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.1,169.3744,0.8,139.4848,0.9342,0.0181,0.003,vessel_2
2335,2021-03-13,20:36,2021-03-13,17:36,5.6,15,BRSSZ,SGSIN,StoppageArrival,270233.8,0.9,2.0,Maneuvering,2300.0,25.0,South,46.0,West,0.9,0.0,0.9,1.8,0.0,1.8,0.0,1.0,371.1509,2.0,188.1938,11.5218,0.2503,0.037,vessel_2
2338,2021-03-15,01:00,2021-03-14,22:00,2.7,15/SHELL,BRSSZ,SGSIN,BeginOfSeaPassage,270233.8,0.9,17.0,Maneuvering,3000.0,25.0,South,45.0,West,0.1,0.0,0.1,3.2,0.0,3.2,0.0,0.5,374.7147,2.7,195.1639,11.8332,0.3233,0.038,vessel_2
2339,2021-03-15,15:00,2021-03-15,12:00,14.0,15/SHELL,BRSSZ,SGSIN,NoonSea,270233.8,0.9,176.0,Sailing,11800.0,26.0,South,43.0,West,0.0,0.0,0.0,35.9,0.0,35.9,0.0,2.8,206.12,14.0,172.4539,120.5118,3.3739,0.387,vessel_2
2342,2021-03-16,15:00,2021-03-16,12:00,24.0,15/SHELL,BRSSZ,SGSIN,NoonSea,270233.8,0.9,310.0,Sailing,15900.0,29.0,South,38.0,West,0.0,0.0,0.0,67.5,0.0,67.5,0.0,4.8,167.7765,24.0,182.4032,225.1422,6.3031,0.723,vessel_2
2344,2021-03-17,14:00,2021-03-17,12:00,23.0,15/SHELL,BRSSZ,SGSIN,NoonSea,270233.8,0.9,288.0,Sailing,16232.0,31.0,South,32.0,West,0.0,0.0,0.0,69.5,0.0,69.5,0.0,4.8,176.5715,23.0,197.9471,231.3702,6.4775,0.743,vessel_2
2346,2021-03-18,14:00,2021-03-18,12:00,24.0,15/SHELL,BRSSZ,SGSIN,NoonSea,270233.8,0.9,313.0,Sailing,16632.0,33.0,South,27.0,West,0.0,0.0,0.0,70.4,0.0,70.4,0.0,4.8,167.2834,24.0,189.6993,234.1728,6.5559,0.752,vessel_2
2348,2021-03-19,13:00,2021-03-19,12:00,23.0,15/SHELL,BRSSZ,SGSIN,NoonSea,270233.8,0.9,304.0,Sailing,15910.0,34.0,South,21.0,West,0.0,0.0,0.0,66.8,0.0,66.8,0.0,4.6,173.1467,23.0,189.6993,222.3396,6.2247,0.714,vessel_2
2350,2021-03-20,13:00,2021-03-20,12:00,24.0,15/SHELL,BRSSZ,SGSIN,NoonSea,270233.8,0.9,314.0,Sailing,15626.0,35.0,South,15.0,West,0.0,0.0,0.0,66.8,0.0,66.8,0.0,4.8,168.9481,24.0,189.6993,222.9624,6.2421,0.716,vessel_2
2352,2021-03-21,13:00,2021-03-21,12:00,24.0,15/SHELL,BRSSZ,SGSIN,NoonSea,270233.8,0.9,300.0,Sailing,14404.0,36.0,South,9.0,West,0.0,0.0,0.0,61.5,0.0,61.5,0.0,4.8,168.7394,24.0,189.6993,206.4582,5.78,0.663,vessel_2
2354,2021-03-22,12:00,2021-03-22,12:00,23.0,15/SHELL,BRSSZ,SGSIN,NoonSea,270233.8,0.9,283.0,Sailing,14000.0,36.0,South,3.0,West,0.0,0.0,0.0,60.0,0.0,60.0,0.0,4.6,176.7385,23.0,189.6993,201.1644,5.6318,0.646,vessel_2
2356,2021-03-23,12:00,2021-03-23,12:00,24.0,15/SHELL,BRSSZ,SGSIN,NoonSea,270233.8,0.9,286.0,Sailing,12700.0,37.0,South,2.0,East,1.4,0.0,1.4,55.8,0.0,55.8,0.0,4.6,173.6421,24.0,197.6035,192.4452,5.2753,0.618,vessel_2
2358,2021-03-24,12:00,2021-03-24,12:00,24.0,15/SHELL,BRSSZ,SGSIN,NoonSea,270233.8,0.9,289.0,Sailing,12700.0,37.0,South,8.0,East,0.0,0.0,0.0,57.2,0.0,57.2,0.0,5.4,177.9987,24.0,177.8431,194.9364,5.4575,0.626,vessel_2
2360,2021-03-25,11:00,2021-03-25,12:00,23.0,15/SHELL,BRSSZ,SGSIN,NoonSea,270233.8,0.9,269.0,Sailing,15000.0,36.0,South,14.0,East,0.0,0.0,0.0,60.7,0.0,60.7,0.0,4.8,166.8804,23.0,194.0658,203.967,5.7103,0.655,vessel_2
2362,2021-03-26,10:00,2021-03-26,12:00,23.0,15/SHELL,BRSSZ,SGSIN,NoonSea,270233.8,0.9,299.0,Sailing,18075.0,35.0,South,19.0,East,0.0,0.0,0.0,74.0,0.0,74.0,0.0,4.7,168.8346,23.0,190.0228,245.0718,6.8611,0.787,vessel_2
2364,2021-03-27,10:00,2021-03-27,12:00,24.0,15/SHELL,BRSSZ,SGSIN,NoonSea,270233.8,0.9,297.0,Sailing,16760.0,34.0,South,25.0,East,0.0,0.0,0.0,71.6,0.0,71.6,0.0,4.8,168.8354,24.0,250.153,237.9096,6.6606,0.764,vessel_2
2366,2021-03-28,09:00,2021-03-28,12:00,23.0,15/SHELL,BRSSZ,SGSIN,NoonSea,270233.8,0.9,241.0,Sailing,17587.0,33.0,South,30.0,East,0.0,0.0,0.0,72.0,0.0,72.0,0.0,4.7,168.8296,23.0,193.8232,238.8438,6.6867,0.767,vessel_2
2368,2021-03-29,09:00,2021-03-29,12:00,24.0,15/SHELL,BRSSZ,SGSIN,NoonSea,270233.8,0.9,299.0,Sailing,14500.0,31.0,South,35.0,East,0.0,0.0,0.0,70.4,0.0,70.4,0.0,4.9,191.8798,24.0,186.2033,234.4842,6.5647,0.753,vessel_2
2370,2021-03-30,09:00,2021-03-30,12:00,24.0,15/SHELL,BRSSZ,SGSIN,NoonSea,270233.8,0.9,300.0,Sailing,16300.0,29.0,South,41.0,East,0.0,0.0,0.0,74.6,0.0,74.6,0.0,4.8,180.8738,24.0,189.6993,247.2516,6.9221,0.794,vessel_2
2372,2021-03-31,08:00,2021-03-31,12:00,23.0,15/SHELL,BRSSZ,SGSIN,NoonSea,270233.8,0.9,292.0,Sailing,15100.0,27.0,South,46.0,East,1.4,0.0,1.4,66.1,0.0,66.1,0.0,5.1,180.523,23.0,193.4933,226.0764,6.2169,0.726,vessel_2
2374,2021-04-01,08:00,2021-04-01,12:00,24.0,15/SHELL,BRSSZ,SGSIN,NoonSea,270233.8,0.9,325.0,Sailing,15000.0,24.0,South,50.0,East,0.0,0.0,0.0,73.2,0.0,73.2,0.0,5.0,192.861,24.0,190.0033,243.5148,6.8175,0.782,vessel_2
2376,2021-04-02,08:00,2021-04-02,12:00,24.0,15/SHELL,BRSSZ,SGSIN,NoonSea,270233.8,0.9,297.0,Sailing,15100.0,20.0,South,54.0,East,0.0,0.0,0.0,69.8,0.0,69.8,0.0,5.0,182.6851,24.0,190.0033,232.9272,6.5211,0.748,vessel_2
2378,2021-04-03,08:00,2021-04-03,12:00,24.0,15/SHELL,BRSSZ,SGSIN,NoonSea,270233.8,0.9,300.0,Sailing,16220.0,18.0,South,59.0,East,0.0,0.0,0.0,73.6,0.0,73.6,0.0,4.9,179.3294,24.0,193.6514,244.449,6.8436,0.785,vessel_2
2380,2021-04-04,07:00,2021-04-04,12:00,23.0,15/SHELL,BRSSZ,SGSIN,NoonSea,270233.8,0.9,284.0,Sailing,18881.0,16.0,South,63.0,East,0.0,0.0,0.0,77.3,0.0,77.3,0.0,4.8,168.835,23.0,197.9471,255.6594,7.1575,0.821,vessel_2
2382,2021-04-05,07:00,2021-04-05,12:00,24.0,15/SHELL,BRSSZ,SGSIN,NoonSea,270233.8,0.9,290.0,Sailing,17700.0,14.0,South,68.0,East,0.0,0.0,0.0,76.0,0.0,76.0,0.0,5.3,169.6934,24.0,182.9342,253.1682,7.0877,0.813,vessel_2
2384,2021-04-06,07:00,2021-04-06,12:00,24.0,15/SHELL,BRSSZ,SGSIN,NoonSea,270233.8,0.9,295.0,Sailing,15200.0,12.0,South,72.0,East,0.0,0.0,0.0,75.4,0.0,75.4,0.0,5.7,196.0434,24.0,190.3673,252.5454,7.0703,0.811,vessel_2
2386,2021-04-07,06:00,2021-04-07,12:00,23.0,15/SHELL,BRSSZ,SGSIN,NoonSea,270233.8,0.9,294.0,Sailing,16100.0,9.0,South,77.0,East,0.0,0.0,0.0,73.3,0.0,73.3,0.0,4.6,187.7526,23.0,189.6993,242.5806,6.7913,0.779,vessel_2
2388,2021-04-08,06:00,2021-04-08,12:00,24.0,15/SHELL,BRSSZ,SGSIN,NoonSea,270233.8,0.9,310.0,Sailing,16500.0,6.0,South,81.0,East,1.4,0.0,1.4,74.7,0.0,74.7,0.0,5.4,178.921,24.0,198.5226,253.791,6.9928,0.815,vessel_2
2390,2021-04-09,06:00,2021-04-09,12:00,24.0,15/SHELL,BRSSZ,SGSIN,NoonSea,270233.8,0.9,314.0,Sailing,15600.0,3.0,South,85.0,East,0.9,0.0,0.9,71.2,0.0,71.2,0.0,5.4,180.3765,24.0,196.9955,241.335,6.6842,0.775,vessel_2
2392,2021-04-10,06:00,2021-04-10,12:00,24.0,15/SHELL,BRSSZ,SGSIN,NoonSea,270233.8,0.9,307.0,Sailing,12700.0,0.0,North,88.0,East,0.4,0.0,0.4,59.7,0.0,59.7,0.0,4.9,185.7784,24.0,189.8543,202.41,5.6346,0.65,vessel_2
2394,2021-04-11,05:00,2021-04-11,12:00,23.0,15/SHELL,BRSSZ,SGSIN,NoonSea,270233.8,0.9,299.0,Sailing,12900.0,3.0,North,92.0,East,0.0,0.0,0.0,57.2,0.0,57.2,0.0,4.7,182.8581,23.0,193.8232,192.7566,5.3964,0.619,vessel_2
2396,2021-04-12,05:00,2021-04-12,12:00,24.0,15/SHELL,BRSSZ,SGSIN,NoonSea,270233.8,0.9,302.0,Sailing,14000.0,6.0,North,96.0,East,0.0,0.0,0.0,64.1,0.0,64.1,0.0,5.0,180.9483,24.0,190.0033,215.1774,6.0241,0.691,vessel_2
2397,2021-04-12,23:30,2021-04-13,07:30,18.5,15/SHELL,BRSSZ,SGSIN,StoppageArrival,270233.8,0.9,202.0,Sailing,9700.0,4.0,North,99.0,East,0.9,0.0,0.9,35.4,0.0,35.4,0.0,4.4,187.1094,18.5,225.5884,126.7398,3.476,0.407,vessel_2
2399,2021-04-13,22:30,2021-04-14,06:30,18.5,15/SHELL,BRSSZ,SGSIN,StoppageDeparture,270233.8,0.9,15.0,Drifting,6000.0,4.0,North,99.0,East,3.0,0.0,3.0,2.2,0.0,2.2,0.0,3.9,173.891,2.0,192.2628,28.3374,0.5525,0.091,vessel_2
2401,2021-04-14,04:00,2021-04-14,12:00,5.5,15/SHELL,BRSSZ,SGSIN,NoonSea,270233.8,0.9,51.0,Sailing,5382.0,4.0,North,99.0,East,0.9,0.0,0.9,7.1,0.0,7.1,0.0,1.1,227.5033,5.5,182.4032,28.3374,0.7211,0.091,vessel_2
2402,2021-04-14,06:30,2021-04-14,14:30,2.5,15/SHELL,BRSSZ,SGSIN,BeginFuelChangeOver,270233.8,0.9,31.0,Sailing,9300.0,3.0,North,100.0,East,0.0,0.0,0.0,4.6,0.0,4.6,0.0,0.5,264.9311,1.7708,297.5676,15.8814,0.4446,0.051,vessel_2
2403,2021-04-14,11:00,2021-04-14,19:00,4.5,15/SHELL,BRSSZ,SGSIN,EndFuelChangeOver,270233.8,0.9,48.0,Sailing,9300.0,3.0,North,100.0,East,3.2,3.2,0.0,9.1,9.1,0.0,0.9,0.0,306.9848,3.1875,313.7317,42.3192,0.8195,0.0153,vessel_2
2405,2021-04-15,04:00,2021-04-15,12:00,17.0,15/SHELL,BRSSZ,SGSIN,NoonSea,270233.8,0.9,178.0,Sailing,9300.0,1.0,North,102.0,East,3.4,3.4,0.0,31.4,31.4,0.0,3.4,0.0,280.394,12.0417,313.7317,122.4692,2.8519,0.0443,vessel_2
2406,2021-04-15,07:00,2021-04-15,15:00,3.0,15/SHELL,BRSSZ,SGSIN,EndOfSeaPassage,270233.8,0.9,28.0,Sailing,6000.0,1.0,North,103.0,East,0.9,0.9,0.0,3.2,3.2,0.0,0.6,0.0,177.7813,3.0,222.2266,15.0682,0.3114,0.0055,vessel_2
2407,2021-04-15,13:54,2021-04-15,21:54,6.9,15/SHELL,SGSIN,KRINC,Arrival,270233.8,0.9,33.0,Maneuvering,2000.0,1.0,North,103.0,East,1.9,1.9,0.0,4.3,4.3,0.0,1.3,0.0,311.6004,6.9,209.3439,24.045,0.4589,0.0087,vessel_2
